Year,SiteName,TripNo,MonthYear,SiteGrid,Species,AvgOfCover,AvgOfFL,AvgOfSeed,dead/alive
1994,Main Camp,24,Jul.94,MC0,Tephrosea rosea,5,0,0,Alive
1994,Main Camp,24,Jul.94,MC0,Triodia basedowii,17.66666667,0,0,Alive
1994,Main Camp,24,Jul.94,MC1,Acacia 1,1,0,0,Alive
1994,Main Camp,24,Jul.94,MC1,Crotalaria eremaea,1,0,0,Alive
1994,Main Camp,24,Jul.94,MC1,Grevillea stenobotrya,5,0,0,Alive
1994,Main Camp,24,Jul.94,MC1,Scaveola parviflora,6.5,0,0,Alive
1994,Main Camp,24,Jul.94,MC1,Sida fibulifera,1,0,0,Alive
1994,Main Camp,24,Jul.94,MC1,Triodia basedowii,18.33333333,0,0,Alive
1994,Main Camp,24,Jul.94,MC10,Acacia 1,1,0,0,Alive
1994,Main Camp,24,Jul.94,MC10,Acacia bivenosa,11.5,0,0,Alive
1994,Main Camp,24,Jul.94,MC10,Aristida contorta,1,0,0,Alive
1994,Main Camp,24,Jul.94,MC10,Grevillea stenobotrya,10.25,0,0,Alive
1994,Main Camp,24,Jul.94,MC10,Newcastelia spodiotricha,10,0,0,Alive
1994,Main Camp,24,Jul.94,MC10,Scaveola parviflora,3,0,0,Alive
1994,Main Camp,24,Jul.94,MC10,Sida fibulifera,1,0,0,Alive
1994,Main Camp,24,Jul.94,MC10,Triodia basedowii,15.83333333,0,0,Alive
1994,Main Camp,24,Jul.94,MC11,Acacia 1,1,0,0,Alive
1994,Main Camp,24,Jul.94,MC11,Aristida contorta,1,0,0,Alive
1994,Main Camp,24,Jul.94,MC11,Crotalaria eremaea,1,0,0,Alive
1994,Main Camp,24,Jul.94,MC11,Grevillea stenobotrya,2,0,0,Alive
1994,Main Camp,24,Jul.94,MC11,Sida fibulifera,3,0,0,Alive
1994,Main Camp,24,Jul.94,MC11,Tephrosea rosea,2,0,0,Alive
1994,Main Camp,24,Jul.94,MC11,Triodia basedowii,20,0,0,Alive
1994,Main Camp,24,Jul.94,MC11,Yakirra australiensis,1.333333333,0,0,Alive
1994,Main Camp,24,Jul.94,MC2,Acacia 1,1,0,0,Alive
1994,Main Camp,24,Jul.94,MC2,Aristida contorta,1,0,0,Alive
1994,Main Camp,24,Jul.94,MC2,Calandrinia balonensis,1,0,0,Alive
1994,Main Camp,24,Jul.94,MC2,Dicrastylis costelloi,1,0,0,Alive
1994,Main Camp,24,Jul.94,MC2,Grevillea stenobotrya,6.2,0,0,Alive
1994,Main Camp,24,Jul.94,MC2,Scaveola parviflora,3,0,0,Alive
1994,Main Camp,24,Jul.94,MC2,Sida fibulifera,1,0,0,Alive
1994,Main Camp,24,Jul.94,MC2,Tephrosea rosea,5,0,0,Alive
1994,Main Camp,24,Jul.94,MC2,Triodia basedowii,19.16666667,0,0.5,Alive
1994,Main Camp,24,Jul.94,MC3,Aristida contorta,1,0,0,Alive
1994,Main Camp,24,Jul.94,MC3,Calandrinia balonensis,1,0,0,Alive
1994,Main Camp,24,Jul.94,MC3,Grevillea stenobotrya,2,0,0,Alive
1994,Main Camp,24,Jul.94,MC3,Scaveola parviflora,2.333333333,0,0,Alive
1994,Main Camp,24,Jul.94,MC3,Tephrosea rosea,1,0,0,Alive
1994,Main Camp,24,Jul.94,MC3,Triodia basedowii,16.66666667,0,0.166666667,Alive
1994,Main Camp,24,Jul.94,MC4,Acacia 1,10,0,0,Alive
1994,Main Camp,24,Jul.94,MC4,Aristida contorta,1,0,0,Alive
1994,Main Camp,24,Jul.94,MC4,Atalaya hemiglauca,20,0,0,Alive
1994,Main Camp,24,Jul.94,MC4,Grevillea stenobotrya,5,0,0,Alive
1994,Main Camp,24,Jul.94,MC4,Scaveola parviflora,10,0,0,Alive
1994,Main Camp,24,Jul.94,MC4,Sida fibulifera,1,0,0,Alive
1994,Main Camp,24,Jul.94,MC4,Tephrosea rosea,5,0,0,Alive
1994,Main Camp,24,Jul.94,MC4,Trachymene glaucifolia,1,0,0,Alive
1994,Main Camp,24,Jul.94,MC4,Triodia basedowii,25,0,0,Alive
1994,Main Camp,24,Jul.94,MC5,Grevillea stenobotrya,3,0,0,Alive
1994,Main Camp,24,Jul.94,MC5,Scaveola parviflora,1,0,0,Alive
1994,Main Camp,24,Jul.94,MC5,Sida fibulifera,1,0,0,Alive
1994,Main Camp,24,Jul.94,MC5,Triodia basedowii,25,0,0,Alive
1994,Main Camp,24,Jul.94,MC6,Acacia bivenosa,1,0,0,Alive
1994,Main Camp,24,Jul.94,MC6,Aristida contorta,2,0,0,Alive
1994,Main Camp,24,Jul.94,MC6,Grevillea stenobotrya,8.333333333,0,0,Alive
1994,Main Camp,24,Jul.94,MC6,Scaveola parviflora,1,0,0,Alive
1994,Main Camp,24,Jul.94,MC6,Triodia basedowii,30.83333333,0,0.5,Alive
1994,Main Camp,24,Jul.94,MC7,Acacia bivenosa,10,0,0,Alive
1994,Main Camp,24,Jul.94,MC7,Aristida contorta,3,0,0,Alive
1994,Main Camp,24,Jul.94,MC7,Crotalaria eremaea,3,0,0,Alive
1994,Main Camp,24,Jul.94,MC7,Eriachne aristidea,1,0,0,Alive
1994,Main Camp,24,Jul.94,MC7,Scaveola parviflora,2,0,0,Alive
1994,Main Camp,24,Jul.94,MC7,Sida fibulifera,2,0,0,Alive
1994,Main Camp,24,Jul.94,MC7,Tephrosea rosea,3,0,0,Alive
1994,Main Camp,24,Jul.94,MC7,Triodia basedowii,25,0,0,Alive
1994,Main Camp,24,Jul.94,MC8,Acacia 1,3,0,0,Alive
1994,Main Camp,24,Jul.94,MC8,Acacia melleodora,10,0,0,Alive
1994,Main Camp,24,Jul.94,MC8,Aristida contorta,1,0,0,Alive
1994,Main Camp,24,Jul.94,MC8,Crotalaria eremaea,3,0,0,Alive
1994,Main Camp,24,Jul.94,MC8,Grevillea stenobotrya,1,0,0,Alive
1994,Main Camp,24,Jul.94,MC8,Scaveola parviflora,2.333333333,0,0,Alive
1994,Main Camp,24,Jul.94,MC8,Sida fibulifera,1.5,0,0,Alive
1994,Main Camp,24,Jul.94,MC8,Tephrosea rosea,2,0,0,Alive
1994,Main Camp,24,Jul.94,MC8,Triodia basedowii,22,0,0,Alive
1994,Main Camp,24,Jul.94,MC8,Zygochloa paradoxa,5,0,0,Alive
1994,Main Camp,24,Jul.94,MC9,Acacia cambagei,2,0,0,Alive
1994,Main Camp,24,Jul.94,MC9,Aristida contorta,1,0,0,Alive
1994,Main Camp,24,Jul.94,MC9,Grevillea stenobotrya,5,0,0,Alive
1994,Main Camp,24,Jul.94,MC9,Sida fibulifera,3,0,0,Alive
1994,Main Camp,24,Jul.94,MC9,Tephrosea rosea,1.5,0,0,Alive
1994,Main Camp,24,Jul.94,MC9,Triodia basedowii,22.5,0,1,Alive
1994,Main Camp,24,Jul.94,MC9,Yakirra australiensis,1,0,0,Alive
1994,Main Camp,24,Jul.94,MC9,Zygochloa paradoxa,5,0,0,Alive
1994,Main Camp,25,Sep.94,MC0,Dicrastylis costelloi,1,0,0,Alive
1994,Main Camp,25,Sep.94,MC0,Grevillea stenobotrya,1,0,0,Alive
1994,Main Camp,25,Sep.94,MC0,Scaveola parviflora,8,0,0,Alive
1994,Main Camp,25,Sep.94,MC0,Sida fibulifera,1,0,0,Alive
1994,Main Camp,25,Sep.94,MC0,Tephrosea rosea,5,0,0,Alive
1994,Main Camp,25,Sep.94,MC0,Triodia basedowii,24.33333333,0,0,Alive
1994,Main Camp,25,Sep.94,MC1,Eremophila longifolia,10,0,0,Alive
1994,Main Camp,25,Sep.94,MC1,Grevillea stenobotrya,10,0,0,Alive
1994,Main Camp,25,Sep.94,MC1,Sida fibulifera,2.333333333,0,0,Alive
1994,Main Camp,25,Sep.94,MC1,Tephrosea rosea,1,0,0,Alive
1994,Main Camp,25,Sep.94,MC1,Triodia basedowii,26.66666667,0,0,Alive
1994,Main Camp,25,Sep.94,MC10,Acacia 1,5,0,0,Alive
1994,Main Camp,25,Sep.94,MC10,Acacia bivenosa,1,0,0,Alive
1994,Main Camp,25,Sep.94,MC10,Acacia dictyophleba,10,0,0,Alive
1994,Main Camp,25,Sep.94,MC10,Aristida contorta,1,0,0,Alive
1994,Main Camp,25,Sep.94,MC10,Dicrastylis costelloi,5,0,0,Alive
1994,Main Camp,25,Sep.94,MC10,Grevillea stenobotrya,5.5,0,0,Alive
1994,Main Camp,25,Sep.94,MC10,Tephrosea rosea,1,0,0,Alive
1994,Main Camp,25,Sep.94,MC10,Triodia basedowii,20.83333333,0,0,Alive
1994,Main Camp,25,Sep.94,MC11,Acacia 1,1,0,0,Alive
1994,Main Camp,25,Sep.94,MC11,Aristida contorta,1.8,0,0,Alive
1994,Main Camp,25,Sep.94,MC11,Crotalaria eremaea,5,0,0,Alive
1994,Main Camp,25,Sep.94,MC11,Dicrastylis costelloi,1,0,0,Alive
1994,Main Camp,25,Sep.94,MC11,Grevillea stenobotrya,1,0,0,Alive
1994,Main Camp,25,Sep.94,MC11,Sida fibulifera,4,0,0,Alive
1994,Main Camp,25,Sep.94,MC11,Tephrosea rosea,5,0,0,Alive
1994,Main Camp,25,Sep.94,MC11,Triodia basedowii,35,0,0,Alive
1994,Main Camp,25,Sep.94,MC2,Aristida contorta,1,0,0,Alive
1994,Main Camp,25,Sep.94,MC2,Grevillea stenobotrya,6.4,0,0,Alive
1994,Main Camp,25,Sep.94,MC2,Salsola kali,1,0,0,Alive
1994,Main Camp,25,Sep.94,MC2,Scaveola parviflora,10,0,0,Alive
1994,Main Camp,25,Sep.94,MC2,Sida fibulifera,3,0,0,Alive
1994,Main Camp,25,Sep.94,MC2,Tephrosea rosea,5,0,0,Alive
1994,Main Camp,25,Sep.94,MC2,Triodia basedowii,20.33333333,0,0,Alive
1994,Main Camp,25,Sep.94,MC2,Yakirra australiensis,1,0,0,Alive
1994,Main Camp,25,Sep.94,MC3,Aristida contorta,2.333333333,0,0,Alive
1994,Main Camp,25,Sep.94,MC3,Eriachne aristidea,1,0,0,Alive
1994,Main Camp,25,Sep.94,MC3,Grevillea stenobotrya,2.333333333,0,0,Alive
1994,Main Camp,25,Sep.94,MC3,Scaveola parviflora,3.666666667,0,0,Alive
1994,Main Camp,25,Sep.94,MC3,Sida fibulifera,5,0,0,Alive
1994,Main Camp,25,Sep.94,MC3,Tephrosea rosea,1,0,0,Alive
1994,Main Camp,25,Sep.94,MC3,Triodia basedowii,23.33333333,0,0,Alive
1994,Main Camp,25,Sep.94,MC4,Aristida contorta,1,0,0,Alive
1994,Main Camp,25,Sep.94,MC4,Atalaya hemiglauca,15,0,0,Alive
1994,Main Camp,25,Sep.94,MC4,Grevillea stenobotrya,5,0,0,Alive
1994,Main Camp,25,Sep.94,MC4,Scaveola parviflora,10,0,0,Alive
1994,Main Camp,25,Sep.94,MC4,Sida fibulifera,1,0,0,Alive
1994,Main Camp,25,Sep.94,MC4,Tephrosea rosea,5,0,0,Alive
1994,Main Camp,25,Sep.94,MC4,Trachymene glaucifolia,5,0,0,Alive
1994,Main Camp,25,Sep.94,MC4,Triodia basedowii,22.66666667,0,0,Alive
1994,Main Camp,25,Sep.94,MC5,Grevillea stenobotrya,3,0,0,Alive
1994,Main Camp,25,Sep.94,MC5,Scaveola parviflora,1,0,0,Alive
1994,Main Camp,25,Sep.94,MC5,Triodia basedowii,32.5,0,0,Alive
1994,Main Camp,25,Sep.94,MC6,Acacia 1,5,0,0,Alive
1994,Main Camp,25,Sep.94,MC6,Acacia bivenosa,1,0,0,Alive
1994,Main Camp,25,Sep.94,MC6,Aristida contorta,1,0,0,Alive
1994,Main Camp,25,Sep.94,MC6,Eriachne aristidea,1,0,0,Alive
1994,Main Camp,25,Sep.94,MC6,Grevillea stenobotrya,10,0,0,Alive
1994,Main Camp,25,Sep.94,MC6,Triodia basedowii,41.66666667,0,0,Alive
1994,Main Camp,25,Sep.94,MC7,Acacia bivenosa,10,0,0,Alive
1994,Main Camp,25,Sep.94,MC7,Eriachne aristidea,5,0,0,Alive
1994,Main Camp,25,Sep.94,MC7,Grevillea stenobotrya,15,0,0,Alive
1994,Main Camp,25,Sep.94,MC7,Scaveola parviflora,5,0,0,Alive
1994,Main Camp,25,Sep.94,MC7,Sida fibulifera,3,0,0,Alive
1994,Main Camp,25,Sep.94,MC7,Tephrosea rosea,15,0,0,Alive
1994,Main Camp,25,Sep.94,MC7,Triodia basedowii,40,0,0,Alive
1994,Main Camp,25,Sep.94,MC8,Acacia 1,5,0,0,Alive
1994,Main Camp,25,Sep.94,MC8,Acacia dictyophleba,20,0,4,Alive
1994,Main Camp,25,Sep.94,MC8,Grevillea stenobotrya,1,0,0,Alive
1994,Main Camp,25,Sep.94,MC8,Scaveola parviflora,1,0,0,Alive
1994,Main Camp,25,Sep.94,MC8,Sida fibulifera,3.666666667,0,0,Alive
1994,Main Camp,25,Sep.94,MC8,Tephrosea rosea,7.5,0,0,Alive
1994,Main Camp,25,Sep.94,MC8,Triodia basedowii,31,0,0,Alive
1994,Main Camp,25,Sep.94,MC9,Acacia cambagei,5,0,4,Alive
1994,Main Camp,25,Sep.94,MC9,Grevillea stenobotrya,5,0,0,Alive
1994,Main Camp,25,Sep.94,MC9,Newcastelia spodiotricha,5,0,0,Alive
1994,Main Camp,25,Sep.94,MC9,Sida fibulifera,3,0,0,Alive
1994,Main Camp,25,Sep.94,MC9,Tephrosea rosea,1,0,0,Alive
1994,Main Camp,25,Sep.94,MC9,Triodia basedowii,23,0,0,Alive
1994,Main Camp,25,Sep.94,MC9,Yakirra australiensis,1,0,0,Alive
1995,Main Camp,28,May.95,MC0,Aristida contorta,8.75,0.75,0.75,Alive
1995,Main Camp,28,May.95,MC0,Crotalaria eremaea,1,0,0,Alive
1995,Main Camp,28,May.95,MC0,Dactyloctenium radulans,3,0,1.5,Alive
1995,Main Camp,28,May.95,MC0,Eriachne aristidea,5.5,0,2,Alive
1995,Main Camp,28,May.95,MC0,Grevillea stenobotrya,2,0,0,Alive
1995,Main Camp,28,May.95,MC0,Portulaca intraterranea,1.5,0,4,Alive
1995,Main Camp,28,May.95,MC0,Ptilotus polystachyus,1,0,0,Alive
1995,Main Camp,28,May.95,MC0,Scaveola parviflora,8,0.5,1,Alive
1995,Main Camp,28,May.95,MC0,Sida fibulifera,3,0,0,Alive
1995,Main Camp,28,May.95,MC0,Tephrosea rosea,1,0,0,Alive
1995,Main Camp,28,May.95,MC0,Triodia basedowii,18.16666667,0,0.166666667,Alive
1995,Main Camp,28,May.95,MC0,unk 22,1,0,0,Alive
1995,Main Camp,28,May.95,MC0,Yakirra australiensis,1,1,1.5,Alive
1995,Main Camp,28,May.95,MC0,Zygochloa paradoxa,3,2,1,Alive
1995,Main Camp,28,May.95,MC1,Acacia 1,8,0,0,Alive
1995,Main Camp,28,May.95,MC1,Aristida contorta,2.25,0.5,1.25,Alive
1995,Main Camp,28,May.95,MC1,Crotalaria eremaea,1,0,0,Alive
1995,Main Camp,28,May.95,MC1,Eriachne aristidea,1,1,1.5,Alive
1995,Main Camp,28,May.95,MC1,Grevillea stenobotrya,7,0,0,Alive
1995,Main Camp,28,May.95,MC1,Scaveola parvibarbata,1,0,0,Alive
1995,Main Camp,28,May.95,MC1,Scaveola parviflora,7,1.333333333,3,Alive
1995,Main Camp,28,May.95,MC1,Sida fibulifera,2.666666667,0,0,Alive
1995,Main Camp,28,May.95,MC1,Trianthema pilosa,3,3,1,Alive
1995,Main Camp,28,May.95,MC1,Triodia basedowii,19.66666667,0,0.333333333,Alive
1995,Main Camp,28,May.95,MC1,Yakirra australiensis,1.333333333,0,1,Alive
1995,Main Camp,28,May.95,MC10,Acacia 1,25,0,0,Alive
1995,Main Camp,28,May.95,MC10,Acacia 2,5,0,0,Alive
1995,Main Camp,28,May.95,MC10,Aristida contorta,10,2,4,Alive
1995,Main Camp,28,May.95,MC10,Crotalaria eremaea,1.5,0,0,Alive
1995,Main Camp,28,May.95,MC10,Eriachne aristidea,2,3,2,Alive
1995,Main Camp,28,May.95,MC10,Grevillea stenobotrya,12.5,0,0,Alive
1995,Main Camp,28,May.95,MC10,Newcastelia spodiotricha,5,0,0,Alive
1995,Main Camp,28,May.95,MC10,Portulaca intraterranea,2,0,0,Alive
1995,Main Camp,28,May.95,MC10,Ptilotus polystachyus,1,0,0,Alive
1995,Main Camp,28,May.95,MC10,Scaveola parviflora,1,1,1.5,Alive
1995,Main Camp,28,May.95,MC10,Sida fibulifera,2.666666667,0,0,Alive
1995,Main Camp,28,May.95,MC10,Trianthema pilosa,1.5,4.5,0.5,Alive
1995,Main Camp,28,May.95,MC10,Triodia basedowii,23.33333333,0,0,Alive
1995,Main Camp,28,May.95,MC10,Yakirra australiensis,1,1.5,3,Alive
1995,Main Camp,28,May.95,MC11,Aristida contorta,3.2,1.4,1.6,Alive
1995,Main Camp,28,May.95,MC11,Crotalaria eremaea,1,0,0,Alive
1995,Main Camp,28,May.95,MC11,Enneapogon polyphyllus,1,0,0,Alive
1995,Main Camp,28,May.95,MC11,Eriachne aristidea,1,0,2,Alive
1995,Main Camp,28,May.95,MC11,Frankenia gracilis,1,0,0.666666667,Alive
1995,Main Camp,28,May.95,MC11,Grevillea stenobotrya,3,0,0,Alive
1995,Main Camp,28,May.95,MC11,Portulaca intraterranea,5,0,0,Alive
1995,Main Camp,28,May.95,MC11,Scaveola parviflora,4,2,4,Alive
1995,Main Camp,28,May.95,MC11,Setaria surgens,1,1,4,Alive
1995,Main Camp,28,May.95,MC11,Sida fibulifera,10,1.333333333,0.333333333,Alive
1995,Main Camp,28,May.95,MC11,Tephrosea rosea,5,0,0,Alive
1995,Main Camp,28,May.95,MC11,Trachymene glaucifolia,1,0,0,Alive
1995,Main Camp,28,May.95,MC11,Trianthema pilosa,1.666666667,3,2.333333333,Alive
1995,Main Camp,28,May.95,MC11,Triodia basedowii,31,0,0.6,Alive
1995,Main Camp,28,May.95,MC11,Zygochloa paradoxa,3.5,0.5,0.5,Alive
1995,Main Camp,28,May.95,MC2,Acacia 1,2,0,0,Alive
1995,Main Camp,28,May.95,MC2,Aristida contorta,4.833333333,0.333333333,2.333333333,Alive
1995,Main Camp,28,May.95,MC2,Calandrinia balonensis,1.25,0.25,0.25,Alive
1995,Main Camp,28,May.95,MC2,Crotalaria eremaea,2,0,0,Alive
1995,Main Camp,28,May.95,MC2,Eriachne aristidea,1,1,2,Alive
1995,Main Camp,28,May.95,MC2,Grevillea stenobotrya,4,0,0,Alive
1995,Main Camp,28,May.95,MC2,Paractaenum refractum,1,0,0,Alive
1995,Main Camp,28,May.95,MC2,Portulaca intraterranea,3.666666667,0.333333333,0.333333333,Alive
1995,Main Camp,28,May.95,MC2,Ptilotus polystachyus,1.333333333,0.666666667,0.333333333,Alive
1995,Main Camp,28,May.95,MC2,Scaveola parviflora,3.333333333,0,1.333333333,Alive
1995,Main Camp,28,May.95,MC2,Sida fibulifera,2.666666667,0,0.333333333,Alive
1995,Main Camp,28,May.95,MC2,Tephrosea rosea,1,0,0,Alive
1995,Main Camp,28,May.95,MC2,Trachymene glaucifolia,1,0,0,Alive
1995,Main Camp,28,May.95,MC2,Trianthema pilosa,2,4,1,Alive
1995,Main Camp,28,May.95,MC2,Triodia basedowii,17.16666667,0,0.333333333,Alive
1995,Main Camp,28,May.95,MC2,Yakirra australiensis,1,0.5,1.5,Alive
1995,Main Camp,28,May.95,MC2,Zygochloa paradoxa,1,2,4,Alive
1995,Main Camp,28,May.95,MC3,Acacia 1,1,0,0,Alive
1995,Main Camp,28,May.95,MC3,Aristida contorta,2.75,0.75,1,Alive
1995,Main Camp,28,May.95,MC3,Calandrinia balonensis,1.333333333,1.333333333,2.666666667,Alive
1995,Main Camp,28,May.95,MC3,Eriachne aristidea,1,1,4,Alive
1995,Main Camp,28,May.95,MC3,Euphorbia drummondii,1,0,0,Alive
1995,Main Camp,28,May.95,MC3,Frankenia gracilis,1,0,0,Alive
1995,Main Camp,28,May.95,MC3,Grevillea stenobotrya,3.75,0,0,Alive
1995,Main Camp,28,May.95,MC3,Portulaca intraterranea,1,0,0,Alive
1995,Main Camp,28,May.95,MC3,Scaveola parviflora,2.25,0,0,Alive
1995,Main Camp,28,May.95,MC3,Sida fibulifera,3,0,0,Alive
1995,Main Camp,28,May.95,MC3,Tephrosea rosea,1,0,0,Alive
1995,Main Camp,28,May.95,MC3,Trachymene glaucifolia,1,0,0,Alive
1995,Main Camp,28,May.95,MC3,Trianthema pilosa,2,3,1,Alive
1995,Main Camp,28,May.95,MC3,Triodia basedowii,19.16666667,0,0.166666667,Alive
1995,Main Camp,28,May.95,MC3,Yakirra australiensis,1,1,0.5,Alive
1995,Main Camp,28,May.95,MC3,Zygochloa paradoxa,2,2,0,Alive
1995,Main Camp,28,May.95,MC4,Acacia 1,5,0,0,Alive
1995,Main Camp,28,May.95,MC4,Aristida contorta,2.8,0.6,2,Alive
1995,Main Camp,28,May.95,MC4,Calandrinia balonensis,1,0,0,Alive
1995,Main Camp,28,May.95,MC4,Eriachne aristidea,1,0.333333333,1.666666667,Alive
1995,Main Camp,28,May.95,MC4,Eucalyptus 1,5,0,0,Alive
1995,Main Camp,28,May.95,MC4,Grevillea stenobotrya,6,0,0,Alive
1995,Main Camp,28,May.95,MC4,Paractaenum refractum,2,1,5,Alive
1995,Main Camp,28,May.95,MC4,Portulaca intraterranea,1.5,0.5,0.5,Alive
1995,Main Camp,28,May.95,MC4,Scaveola parviflora,2,0,3,Alive
1995,Main Camp,28,May.95,MC4,Sida fibulifera,2.333333333,0.333333333,0,Alive
1995,Main Camp,28,May.95,MC4,Tephrosea rosea,3,0,0,Alive
1995,Main Camp,28,May.95,MC4,Trianthema pilosa,1,0,0,Alive
1995,Main Camp,28,May.95,MC4,Triodia basedowii,20,0,0,Alive
1995,Main Camp,28,May.95,MC4,Triumfetta winneckeana,1,0,0,Alive
1995,Main Camp,28,May.95,MC4,Yakirra australiensis,1,0,1.333333333,Alive
1995,Main Camp,28,May.95,MC5,Acacia 1,5,0,0,Alive
1995,Main Camp,28,May.95,MC5,Acacia 2,1,0,0,Alive
1995,Main Camp,28,May.95,MC5,Aristida contorta,1,0,0.5,Alive
1995,Main Camp,28,May.95,MC5,Calandrinia balonensis,1,1,1.4,Alive
1995,Main Camp,28,May.95,MC5,Eriachne aristidea,3,0,2,Alive
1995,Main Camp,28,May.95,MC5,Grevillea stenobotrya,3.5,0,0,Alive
1995,Main Camp,28,May.95,MC5,Portulaca intraterranea,1,0,1,Alive
1995,Main Camp,28,May.95,MC5,Scaveola parviflora,3,0,0,Alive
1995,Main Camp,28,May.95,MC5,Tephrosea rosea,1,0,0,Alive
1995,Main Camp,28,May.95,MC5,Triodia basedowii,19.16666667,0,0.166666667,Alive
1995,Main Camp,28,May.95,MC5,Yakirra australiensis,3,2,1,Alive
1995,Main Camp,28,May.95,MC6,Acacia 1,3,0,0,Alive
1995,Main Camp,28,May.95,MC6,Acacia 2,1,0,0,Alive
1995,Main Camp,28,May.95,MC6,Aristida contorta,3,1,2.666666667,Alive
1995,Main Camp,28,May.95,MC6,Calandrinia balonensis,1,0,0,Alive
1995,Main Camp,28,May.95,MC6,Eriachne aristidea,1,0,0,Alive
1995,Main Camp,28,May.95,MC6,Grevillea junctifolia,7,0,0,Alive
1995,Main Camp,28,May.95,MC6,Grevillea stenobotrya,7.5,0,0,Alive
1995,Main Camp,28,May.95,MC6,Scaveola parviflora,1,1,1,Alive
1995,Main Camp,28,May.95,MC6,Trachymene glaucifolia,1,0,0,Alive
1995,Main Camp,28,May.95,MC6,Triodia basedowii,34.66666667,0,0.333333333,Alive
1995,Main Camp,28,May.95,MC6,Yakirra australiensis,1,1,2.666666667,Alive
1995,Main Camp,28,May.95,MC7,Acacia 1,10,0,0,Alive
1995,Main Camp,28,May.95,MC7,Aristida contorta,2.333333333,1,0.666666667,Alive
1995,Main Camp,28,May.95,MC7,Crotalaria eremaea,1,0,0,Alive
1995,Main Camp,28,May.95,MC7,Eriachne aristidea,2,1,1.666666667,Alive
1995,Main Camp,28,May.95,MC7,Goodenia cycloptera,1,2,0,Alive
1995,Main Camp,28,May.95,MC7,Grevillea stenobotrya,10,0,0,Alive
1995,Main Camp,28,May.95,MC7,Portulaca intraterranea,2.5,0,0,Alive
1995,Main Camp,28,May.95,MC7,Ptilotus polystachyus,1,0,0,Alive
1995,Main Camp,28,May.95,MC7,Scaveola parviflora,6,1,3,Alive
1995,Main Camp,28,May.95,MC7,Sida fibulifera,5,0,0,Alive
1995,Main Camp,28,May.95,MC7,Tephrosea rosea,5.5,0,0,Alive
1995,Main Camp,28,May.95,MC7,Trianthema pilosa,4,4,1,Alive
1995,Main Camp,28,May.95,MC7,Triodia basedowii,22.16666667,0,0,Alive
1995,Main Camp,28,May.95,MC7,Yakirra australiensis,1.666666667,0,0.666666667,Alive
1995,Main Camp,28,May.95,MC7,Zygochloa paradoxa,4,2,2,Alive
1995,Main Camp,28,May.95,MC8,Acacia 1,12,0,0,Alive
1995,Main Camp,28,May.95,MC8,Aristida contorta,1,1,2,Alive
1995,Main Camp,28,May.95,MC8,Calandrinia balonensis,1,0,0,Alive
1995,Main Camp,28,May.95,MC8,Crotalaria eremaea,1.5,2.5,0,Alive
1995,Main Camp,28,May.95,MC8,Grevillea stenobotrya,2,0,0,Alive
1995,Main Camp,28,May.95,MC8,Sida fibulifera,2,0,0,Alive
1995,Main Camp,28,May.95,MC8,Triodia basedowii,24,0,0.2,Alive
1995,Main Camp,28,May.95,MC8,unk 12,1,0,0,Alive
1995,Main Camp,28,May.95,MC8,Yakirra australiensis,1,2,0,Alive
1995,Main Camp,28,May.95,MC9,Acacia 1,1,0,0,Alive
1995,Main Camp,28,May.95,MC9,Acacia cambagei,10,0,0,Alive
1995,Main Camp,28,May.95,MC9,Acacia hookeri,3,0,0,Alive
1995,Main Camp,28,May.95,MC9,Aristida contorta,2.5,1.333333333,0.833333333,Alive
1995,Main Camp,28,May.95,MC9,cats burr,20,0,4,Alive
1995,Main Camp,28,May.95,MC9,Eremophila longifolia,1,2,1,Alive
1995,Main Camp,28,May.95,MC9,Eriachne aristidea,1,0,2,Alive
1995,Main Camp,28,May.95,MC9,Grevillea stenobotrya,5.5,0,0,Alive
1995,Main Camp,28,May.95,MC9,Portulaca intraterranea,5,0,0,Alive
1995,Main Camp,28,May.95,MC9,Ptilotus polystachyus,2,2,0,Alive
1995,Main Camp,28,May.95,MC9,Sida fibulifera,5,1,0,Alive
1995,Main Camp,28,May.95,MC9,Tephrosea rosea,1,0,0,Alive
1995,Main Camp,28,May.95,MC9,Trachymene glaucifolia,1.333333333,0,0,Alive
1995,Main Camp,28,May.95,MC9,Trianthema pilosa,1,0,0,Alive
1995,Main Camp,28,May.95,MC9,Triodia basedowii,23,0,0,Alive
1995,Main Camp,28,May.95,MC9,Yakirra australiensis,2,0.2,1.2,Alive
1995,Main Camp,28,May.95,MC9,Zygochloa paradoxa,2,2,1,Alive
1995,Main Camp,30,Jul.95,MC0,Aristida contorta,3.333333333,0,4,Alive
1995,Main Camp,30,Jul.95,MC0,Blennodia canescens,1,0,0,Alive
1995,Main Camp,30,Jul.95,MC0,Calandrinia balonensis,1,0,0,Alive
1995,Main Camp,30,Jul.95,MC0,Crotalaria eremaea,1,3,0,Alive
1995,Main Camp,30,Jul.95,MC0,Enneapogon polyphyllus,1,0,0,Alive
1995,Main Camp,30,Jul.95,MC0,Eremophila spp,1,0,0,Alive
1995,Main Camp,30,Jul.95,MC0,Eriachne aristidea,2,0,2,Alive
1995,Main Camp,30,Jul.95,MC0,Fimbristylis dichotoma,5,0,0,Alive
1995,Main Camp,30,Jul.95,MC0,Portulaca intraterranea,1,0,0,Alive
