Year,SiteName,TripNo,MonthYear,Date,SiteGrid,FID,Species,Family,AvgOfCover,AvgOfFL,AvgOfSeed,deadOrAlive
2000,Main Camp,64,Jun.00,2000-06-01,MC1,9,Triodia basedowii,Triodia,33.83333333,0,2,Alive
2000,Main Camp,64,Jun.00,2000-06-01,MC1,9,Yakirra australiensis,Yakirra,1,0,0.5,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC1,9,Aristida contorta,Aristida,3,0,1.666666667,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC1,9,Calandrinia balonensis,Calandrinia,1,2,0,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC1,9,Crotalaria eremaea,Crotalaria,1,0,0,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC1,9,Eremophila longifolia,Eremophila,20,1,0,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC1,9,Eriachne aristidea,Eriachne,5,0,1.5,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC1,9,Euphorbia drummondii,Euphorbia,2,3,0.5,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC1,9,Grevillea stenobotrya,Grevillea,10,4,0,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC1,9,Hakea eyreana,Hakea,1,0,0,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC1,9,Oldenlandia pterospora,Oldenlandia,1.5,0,4,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC1,9,Ptilotus polystachyus,Ptilotus,1,2,0,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC1,9,Rulinga loxophylla,Rulinga,1,0,0,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC1,9,Scaveola parvibarbata,Scaveola,1,3,0,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC1,9,Sida fibulifera,Sida,2,1,0,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC1,9,Trachymene glaucifolia,Trachymene,1,2,0,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC1,9,Trianthema pilosa,Trianthema,5,3.5,0.5,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC1,9,Triodia basedowii,Triodia,35,0.833333333,3.166666667,Alive
2000,Main Camp,65,Aug.00,2000-08-01,MC1,9,Yakirra australiensis,Yakirra,1.333333333,0,1,Alive
2000,Main Camp,66,Oct.00,2000-10-01,MC1,9,Aristida contorta,Aristida,1.5,0,0,Alive
2000,Main Camp,66,Oct.00,2000-10-01,MC1,9,Crotalaria eremaea,Crotalaria,1,0,0,Alive
2000,Main Camp,66,Oct.00,2000-10-01,MC1,9,Eremophila longifolia,Eremophila,5,0,0,Alive
2000,Main Camp,66,Oct.00,2000-10-01,MC1,9,Eriachne aristidea,Eriachne,2,0,0,Alive
2000,Main Camp,66,Oct.00,2000-10-01,MC1,9,Euphorbia drummondii,Euphorbia,2,0,1.5,Alive
2000,Main Camp,66,Oct.00,2000-10-01,MC1,9,Grevillea stenobotrya,Grevillea,2,0,0,Alive
2000,Main Camp,66,Oct.00,2000-10-01,MC1,9,Oldenlandia pterospora,Oldenlandia,1,0,4,Alive
2000,Main Camp,66,Oct.00,2000-10-01,MC1,9,Sida fibulifera,Sida,1,0,0,Alive
2000,Main Camp,66,Oct.00,2000-10-01,MC1,9,Trachymene glaucifolia,Trachymene,1,0,2,Alive
2000,Main Camp,66,Oct.00,2000-10-01,MC1,9,Trianthema pilosa,Trianthema,2.5,0,1,Alive
2000,Main Camp,66,Oct.00,2000-10-01,MC1,9,Triodia basedowii,Triodia,54.16666667,0,0,Alive
2000,Main Camp,66,Oct.00,2000-10-01,MC1,9,Yakirra australiensis,Yakirra,1.5,0,0,Alive
2000,Main Camp,67,Nov.00,2000-11-01,MC1,9,Acacia spp,Acacia,20,0,0,Alive
2000,Main Camp,67,Nov.00,2000-11-01,MC1,9,Aristida contorta,Aristida,7.5,0.75,0.75,Alive
2000,Main Camp,67,Nov.00,2000-11-01,MC1,9,Eriachne aristidea,Eriachne,10,0,2.5,Alive
2000,Main Camp,67,Nov.00,2000-11-01,MC1,9,Euphorbia drummondii,Euphorbia,3.5,2,1.5,Alive
2000,Main Camp,67,Nov.00,2000-11-01,MC1,9,Euphorbia tannensis,Euphorbia,1,0,0,Alive
2000,Main Camp,67,Nov.00,2000-11-01,MC1,9,Grevillea stenobotrya,Grevillea,10,0,2,Alive
2000,Main Camp,67,Nov.00,2000-11-01,MC1,9,Oldenlandia pterospora,Oldenlandia,5,3,3,Alive
2000,Main Camp,67,Nov.00,2000-11-01,MC1,9,Ptilotus polystachyus,Ptilotus,2,0,0,Alive
2000,Main Camp,67,Nov.00,2000-11-01,MC1,9,Sida fibulifera,Sida,5,1,0,Alive
2000,Main Camp,67,Nov.00,2000-11-01,MC1,9,Tephrosea rosea,Tephrosea,1,0,0,Alive
2000,Main Camp,67,Nov.00,2000-11-01,MC1,9,Trianthema pilosa,Trianthema,5,4,0,Alive
2000,Main Camp,67,Nov.00,2000-11-01,MC1,9,Triodia basedowii,Triodia,53.33333333,0.5,1.833333333,Alive
2001,Main Camp,69,Mar.01,2001-03-01,MC1,9,Aristida contorta,Aristida,5,0,1,Alive
2001,Main Camp,69,Mar.01,2001-03-01,MC1,9,Eremophila longifolia,Eremophila,10,0,2,Alive
2001,Main Camp,69,Mar.01,2001-03-01,MC1,9,Eriachne aristidea,Eriachne,7.5,0,0.5,Alive
2001,Main Camp,69,Mar.01,2001-03-01,MC1,9,Euphorbia drummondii,Euphorbia,10,2,1.5,Alive
2001,Main Camp,69,Mar.01,2001-03-01,MC1,9,Euphorbia tannensis,Euphorbia,5,0,0,Alive
2001,Main Camp,69,Mar.01,2001-03-01,MC1,9,Rulinga loxophylla,Rulinga,5,0,0,Alive
2001,Main Camp,69,Mar.01,2001-03-01,MC1,9,Tephrosea rosea,Tephrosea,5,0,0,Alive
2001,Main Camp,69,Mar.01,2001-03-01,MC1,9,Triodia basedowii,Triodia,42.5,0,0,Alive
2001,Main Camp,69,Mar.01,2001-03-01,MC1,9,Vine 1 ?,Vine,5,0,0,Alive
2001,Main Camp,69,Mar.01,2001-03-01,MC1,9,Yakirra australiensis,Yakirra,5,0,1.5,Alive
2001,Main Camp,70,Jun.01,2001-06-01,MC1,9,Aristida contorta,Aristida,10,0,3,Alive
2001,Main Camp,70,Jun.01,2001-06-01,MC1,9,Crotalaria eremaea,Crotalaria,5,0,0,Alive
2001,Main Camp,70,Jun.01,2001-06-01,MC1,9,Eremophila longifolia,Eremophila,30,0,0,Alive
2001,Main Camp,70,Jun.01,2001-06-01,MC1,9,Eriachne aristidea,Eriachne,12.5,0,1,Alive
2001,Main Camp,70,Jun.01,2001-06-01,MC1,9,Euphorbia drummondii,Euphorbia,10,5,0,Alive
2001,Main Camp,70,Jun.01,2001-06-01,MC1,9,Grevillea stenobotrya,Grevillea,5,0,0,Alive
2001,Main Camp,70,Jun.01,2001-06-01,MC1,9,Sida fibulifera,Sida,5,0,0,Alive
2001,Main Camp,70,Jun.01,2001-06-01,MC1,9,Triodia basedowii,Triodia,56.66666667,0,0,Alive
2001,Main Camp,70,Jun.01,2001-06-01,MC1,9,Yakirra australiensis,Yakirra,5,0,2,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC1,9,Abutilon otocarpum,Abutilon,2,0,0,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC1,9,Acacia ligulata,Acacia,16.66666667,1.666666667,1.416666667,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC1,9,Acacia stenophylla,Acacia,8,5,0,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC1,9,Aristida contorta,Aristida,6.083333333,0,0.416666667,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC1,9,Atriplex spp,Atriplex,15,0,0,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC1,9,Calandrinia balonensis,Calandrinia,2,1,0,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC1,9,Crotalaria eremaea,Crotalaria,1.5,3.5,0,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC1,9,Dodonaea viscosa,Dodonaea,7,1,2,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC1,9,Eragrostis eriopoda,Eragrostis,1.666666667,0,0.666666667,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC1,9,Eremophila longifolia,Eremophila,20,0,1,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC1,9,Eriachne aristidea,Eriachne,3.111111111,0,0.333333333,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC1,9,Euphorbia drummondii,Euphorbia,3,1,1.4,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC1,9,Euphorbia tannensis,Euphorbia,1,0,1,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC1,9,Goodenia cycloptera,Goodenia,1,2,1,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC1,9,Grevillea stenobotrya,Grevillea,27.5,0.833333333,0,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC1,9,Hakea leucoptera,Hakea,10,0,0,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC1,9,Narrow-leafed climbing vine,Narrow-leafed,2,0,0,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC1,9,Oldenlandia pterospora,Oldenlandia,1,0,1,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC1,9,Paractaenum refractum,Paractaenum,4,0,1.333333333,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC1,9,Rulinga loxophylla,Rulinga,5,0,0,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC1,9,Scaveola depauperata,Scaveola,3,1,0,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC1,9,Sida fibulifera,Sida,3,0.833333333,0,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC1,9,Tephrosea rosea,Tephrosea,16,0.5,0,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC1,9,Trianthema pilosa,Trianthema,1,1,0,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC1,9,Triodia basedowii,Triodia,42.91666667,0,0.027777778,Alive
2001,Main Camp,71,Sep.01,2001-09-01,MC1,9,Yakirra australiensis,Yakirra,1.5,0,0,Alive
2001,Main Camp,72,Dec.01,2001-12-01,MC1,9,Acacia ligulata,Acacia,1,0,1,Alive
2001,Main Camp,72,Dec.01,2001-12-01,MC1,9,Aristida contorta,Aristida,3.666666667,2,0,Alive
2001,Main Camp,72,Dec.01,2001-12-01,MC1,9,Crotalaria eremaea,Crotalaria,5,1,1,Alive
2001,Main Camp,72,Dec.01,2001-12-01,MC1,9,Eremophila longifolia,Eremophila,15,0,1,Alive
2001,Main Camp,72,Dec.01,2001-12-01,MC1,9,Eriachne aristidea,Eriachne,3,1,0,Alive
2001,Main Camp,72,Dec.01,2001-12-01,MC1,9,Euphorbia drummondii,Euphorbia,2,1,0,Alive
2001,Main Camp,72,Dec.01,2001-12-01,MC1,9,Evolvulus alsinoides,Evolvulus,5,1.5,0,Alive
2001,Main Camp,72,Dec.01,2001-12-01,MC1,9,Goodenia cycloptera,Goodenia,2,2,1,Alive
2001,Main Camp,72,Dec.01,2001-12-01,MC1,9,Grevillea stenobotrya,Grevillea,15,0,5,Alive
2001,Main Camp,72,Dec.01,2001-12-01,MC1,9,Oldenlandia pterospora,Oldenlandia,5,1,1,Alive
2001,Main Camp,72,Dec.01,2001-12-01,MC1,9,Sida fibulifera,Sida,10,1,0,Alive
2001,Main Camp,72,Dec.01,2001-12-01,MC1,9,Trianthema pilosa,Trianthema,1,0,0,Alive
2001,Main Camp,72,Dec.01,2001-12-01,MC1,9,Triodia basedowii,Triodia,47.5,0.833333333,0.333333333,Alive
2001,Main Camp,72,Dec.01,2001-12-01,MC1,9,Yakirra australiensis,Yakirra,1,0,0,Alive
2002,Main Camp,74,Apr.02,2002-04-01,MC1,9,Aristida contorta,Aristida,10,0,1.666666667,Alive
2002,Main Camp,74,Apr.02,2002-04-01,MC1,9,Crotalaria eremaea,Crotalaria,5,0,0,Alive
2002,Main Camp,74,Apr.02,2002-04-01,MC1,9,Eremophila longifolia,Eremophila,25,0,0,Alive
2002,Main Camp,74,Apr.02,2002-04-01,MC1,9,Grevillea stenobotrya,Grevillea,10,0,0,Alive
2002,Main Camp,74,Apr.02,2002-04-01,MC1,9,Sida fibulifera,Sida,10,1,0,Alive
2002,Main Camp,74,Apr.02,2002-04-01,MC1,9,Trianthema pilosa,Trianthema,5,0,0,Alive
2002,Main Camp,74,Apr.02,2002-04-01,MC1,9,Triodia basedowii,Triodia,49.16666667,0,0,Alive
2002,Main Camp,75,May.02,2002-05-01,MC1,9,Aristida contorta,Aristida,2,0,0,Alive
2002,Main Camp,75,May.02,2002-05-01,MC1,9,Crotalaria eremaea,Crotalaria,2,0,0,Alive
2002,Main Camp,75,May.02,2002-05-01,MC1,9,Eragrostis eriopoda,Eragrostis,2,0,0,Alive
2002,Main Camp,75,May.02,2002-05-01,MC1,9,Eremophila longifolia,Eremophila,10,0,0,Alive
2002,Main Camp,75,May.02,2002-05-01,MC1,9,Eriachne aristidea,Eriachne,1,0,0,Alive
2002,Main Camp,75,May.02,2002-05-01,MC1,9,Grevillea stenobotrya,Grevillea,10,0,0,Alive
2002,Main Camp,75,May.02,2002-05-01,MC1,9,Sida fibulifera,Sida,5,0,0,Alive
2002,Main Camp,75,May.02,2002-05-01,MC1,9,Triodia basedowii,Triodia,35.83333333,0,0,Alive
2002,Main Camp,76,Jul.02,2002-07-01,MC1,9,Crotalaria eremaea,Crotalaria,5,0,0,Alive
2002,Main Camp,76,Jul.02,2002-07-01,MC1,9,Eremophila longifolia,Eremophila,15,0,0,Alive
2002,Main Camp,76,Jul.02,2002-07-01,MC1,9,Grevillea stenobotrya,Grevillea,10,0,0,Alive
2002,Main Camp,76,Jul.02,2002-07-01,MC1,9,Sida fibulifera,Sida,5,0,0,Alive
2002,Main Camp,76,Jul.02,2002-07-01,MC1,9,Triodia basedowii,Triodia,49.16666667,0,0,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC1,9,Acacia ligulata,Acacia,11.06666667,1.066666667,0,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC1,9,Atriplex spp,Atriplex,10,0,2,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC1,9,Crotalaria eremaea,Crotalaria,2.666666667,0,0,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC1,9,Dodonaea viscosa,Dodonaea,4,0.333333333,0,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC1,9,Eremophila longifolia,Eremophila,11,0,0,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC1,9,Eremophila macdonnellii,Eremophila,1,0,2,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC1,9,Grevillea stenobotrya,Grevillea,20.71428571,0,0,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC1,9,Hakea eyreana,Hakea,10,0,0,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC1,9,Newcastelia spodiotricha,Newcastelia,2,0,0,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC1,9,Scaveola depauperata,Scaveola,2,0,0,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC1,9,Sida fibulifera,Sida,5,0,0,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC1,9,Tephrosea rosea,Tephrosea,10,0,0,Alive
2002,Main Camp,77,Aug.02,2002-08-01,MC1,9,Triodia basedowii,Triodia,45.63888889,0,0,Alive
2002,Main Camp,79,Oct.02,2002-10-01,MC1,9,Eremophila longifolia,Eremophila,25,0,0,Alive
2002,Main Camp,79,Oct.02,2002-10-01,MC1,9,Grevillea stenobotrya,Grevillea,5,0,0,Alive
2002,Main Camp,79,Oct.02,2002-10-01,MC1,9,Triodia basedowii,Triodia,27.5,0,0,Alive
2002,Main Camp,81,Dec.02,2002-12-01,MC1,9,Crotalaria eremaea,Crotalaria,5,0,0,Alive
2002,Main Camp,81,Dec.02,2002-12-01,MC1,9,Eremophila longifolia,Eremophila,25,0,0,Alive
2002,Main Camp,81,Dec.02,2002-12-01,MC1,9,Grevillea stenobotrya,Grevillea,5,0,0,Alive
2002,Main Camp,81,Dec.02,2002-12-01,MC1,9,Sida fibulifera,Sida,5,0,0,Alive
2002,Main Camp,81,Dec.02,2002-12-01,MC1,9,Triodia basedowii,Triodia,22.5,0,0,Alive
2003,Main Camp,82,Feb.03,2003-02-01,MC1,9,Eremophila longifolia,Eremophila,20,0,0,Alive
2003,Main Camp,82,Feb.03,2003-02-01,MC1,9,Grevillea stenobotrya,Grevillea,5,0,0,Alive
2003,Main Camp,82,Feb.03,2003-02-01,MC1,9,Triodia basedowii,Triodia,13.33333333,0,0,Alive
2003,Main Camp,84,Jun.03,2003-06-01,MC1,9,Aristida contorta,Aristida,5,0,0,Alive
2003,Main Camp,84,Jun.03,2003-06-01,MC1,9,Blennodia canescens,Blennodia,5,0,0,Alive
2003,Main Camp,84,Jun.03,2003-06-01,MC1,9,Calandrinia balonensis,Calandrinia,5,0,0,Alive
2003,Main Camp,84,Jun.03,2003-06-01,MC1,9,Crotalaria eremaea,Crotalaria,5,0,0,Alive
2003,Main Camp,84,Jun.03,2003-06-01,MC1,9,Eremophila longifolia,Eremophila,25,0,0,Alive
2003,Main Camp,84,Jun.03,2003-06-01,MC1,9,Eriachne aristidea,Eriachne,5,0.333333333,0,Alive
2003,Main Camp,84,Jun.03,2003-06-01,MC1,9,Euphorbia drummondii,Euphorbia,5,4,0,Alive
2003,Main Camp,84,Jun.03,2003-06-01,MC1,9,Euphorbia tannensis,Euphorbia,5,3.333333333,0,Alive
2003,Main Camp,84,Jun.03,2003-06-01,MC1,9,Goodenia cycloptera,Goodenia,5,0,0,Alive
2003,Main Camp,84,Jun.03,2003-06-01,MC1,9,Grevillea stenobotrya,Grevillea,5,0,0,Alive
2003,Main Camp,84,Jun.03,2003-06-01,MC1,9,Ptilotus spp,Ptilotus,5,0.2,0,Alive
2003,Main Camp,84,Jun.03,2003-06-01,MC1,9,Sida fibulifera,Sida,5,0,0,Alive
2003,Main Camp,84,Jun.03,2003-06-01,MC1,9,Tephrosea rosea,Tephrosea,5,0,0,Alive
2003,Main Camp,84,Jun.03,2003-06-01,MC1,9,Trachymene glaucifolia,Trachymene,5,0,0,Alive
2003,Main Camp,84,Jun.03,2003-06-01,MC1,9,Trianthema pilosa,Trianthema,5,5,0,Alive
2003,Main Camp,84,Jun.03,2003-06-01,MC1,9,Triodia basedowii,Triodia,21.66666667,0,1,Alive
2003,Main Camp,85,Dec.03,2003-12-01,MC1,9,Crotalaria cunninghamii,Crotalaria,1,0,0,Alive
2003,Main Camp,85,Dec.03,2003-12-01,MC1,9,Eremophila longifolia,Eremophila,5,0,0,Alive
2003,Main Camp,85,Dec.03,2003-12-01,MC1,9,Euphorbia drummondii,Euphorbia,1,5,3,Alive
2003,Main Camp,85,Dec.03,2003-12-01,MC1,9,Grevillea stenobotrya,Grevillea,5,0,0,Alive
2003,Main Camp,85,Dec.03,2003-12-01,MC1,9,Sida fibulifera,Sida,5,0,0,Alive
2003,Main Camp,85,Dec.03,2003-12-01,MC1,9,Trachymene glaucifolia,Trachymene,1,0,1.333333333,Alive
2003,Main Camp,85,Dec.03,2003-12-01,MC1,9,Triodia basedowii,Triodia,40.83333333,0,0,Alive
2004,Main Camp,86,Feb.04,2004-02-01,MC1,9,Crotalaria eremaea,Crotalaria,1.5,0,0,Alive
2004,Main Camp,86,Feb.04,2004-02-01,MC1,9,Eremophila longifolia,Eremophila,15,0,0,Alive
2004,Main Camp,86,Feb.04,2004-02-01,MC1,9,Euphorbia tannensis,Euphorbia,1,0,0,Alive
2004,Main Camp,86,Feb.04,2004-02-01,MC1,9,Grevillea stenobotrya,Grevillea,20,0,0,Alive
2004,Main Camp,86,Feb.04,2004-02-01,MC1,9,Sida fibulifera,Sida,5,0,0,Alive
2004,Main Camp,86,Feb.04,2004-02-01,MC1,9,Trachymene glaucifolia,Trachymene,1.4,0,1,Alive
2004,Main Camp,86,Feb.04,2004-02-01,MC1,9,Triodia basedowii,Triodia,40.83333333,0,0,Alive
2004,Main Camp,88,Aug.04,2004-08-01,MC1,9,Calandrinia balonensis,Calandrinia,2,0.6,0,Alive
2004,Main Camp,88,Aug.04,2004-08-01,MC1,9,Crotalaria cunninghamii,Crotalaria,1,0,0,Alive
2004,Main Camp,88,Aug.04,2004-08-01,MC1,9,Eremophila longifolia,Eremophila,15,0,0,Alive
2004,Main Camp,88,Aug.04,2004-08-01,MC1,9,Goodenia cycloptera,Goodenia,1,1,0,Alive
2004,Main Camp,88,Aug.04,2004-08-01,MC1,9,Grevillea stenobotrya,Grevillea,15,0,0,Alive
2004,Main Camp,88,Aug.04,2004-08-01,MC1,9,Ptilotus polystachyus,Ptilotus,1,3,1,Alive
2004,Main Camp,88,Aug.04,2004-08-01,MC1,9,Sida fibulifera,Sida,5,0,0,Alive
2004,Main Camp,88,Aug.04,2004-08-01,MC1,9,Trachymene glaucifolia,Trachymene,1.5,2.5,0,Alive
2004,Main Camp,88,Aug.04,2004-08-01,MC1,9,Triodia basedowii,Triodia,39.16666667,0,0,Alive
2004,Main Camp,89,Nov.04,2004-11-01,MC1,9,Calandrinia balonensis,Calandrinia,1.8,0,0,Alive
2004,Main Camp,89,Nov.04,2004-11-01,MC1,9,Eremophila longifolia,Eremophila,10,0,0,Alive
2004,Main Camp,89,Nov.04,2004-11-01,MC1,9,Triodia basedowii,Triodia,12.33333333,0,0,Alive
2005,Main Camp,90,Feb.05,2005-02-01,MC1,9,Aristida contorta,Aristida,5,0,2,Alive
2005,Main Camp,90,Feb.05,2005-02-01,MC1,9,Calandrinia balonensis,Calandrinia,5,0,0,Alive
2005,Main Camp,90,Feb.05,2005-02-01,MC1,9,Eremophila longifolia,Eremophila,25,0,0,Alive
2005,Main Camp,90,Feb.05,2005-02-01,MC1,9,Goodenia cycloptera,Goodenia,5,0,0,Alive
2005,Main Camp,90,Feb.05,2005-02-01,MC1,9,Grevillea stenobotrya,Grevillea,10,0,0,Alive
2005,Main Camp,90,Feb.05,2005-02-01,MC1,9,Sida fibulifera,Sida,5,0,0,Alive
2005,Main Camp,90,Feb.05,2005-02-01,MC1,9,Trianthema pilosa,Trianthema,5,4,2,Alive
2005,Main Camp,90,Feb.05,2005-02-01,MC1,9,Triodia basedowii,Triodia,15.83333333,0,0,Alive
2005,Main Camp,91,Apr.05,2005-04-01,MC1,9,Eremophila longifolia,Eremophila,10,0,0,Alive
2005,Main Camp,91,Apr.05,2005-04-01,MC1,9,Triodia basedowii,Triodia,21.66666667,0,0,Alive
2005,Main Camp,93,Aug.05,2005-08-01,MC1,9,Blennodia canescens,Blennodia,1,5,5,Alive
2005,Main Camp,93,Aug.05,2005-08-01,MC1,9,Calandrinia balonensis,Calandrinia,1,0.666666667,0,Alive
2005,Main Camp,93,Aug.05,2005-08-01,MC1,9,Calocephalus platycephalus,Calocephalus,1,0.666666667,0,Alive
2005,Main Camp,93,Aug.05,2005-08-01,MC1,9,Crotalaria eremaea,Crotalaria,1,0,0,Alive
2005,Main Camp,93,Aug.05,2005-08-01,MC1,9,Eremophila longifolia,Eremophila,1,0,0,Alive
2005,Main Camp,93,Aug.05,2005-08-01,MC1,9,Euphorbia tannensis,Euphorbia,1,0,0,Alive
2005,Main Camp,93,Aug.05,2005-08-01,MC1,9,Grevillea stenobotrya,Grevillea,1,0,0,Alive
2005,Main Camp,93,Aug.05,2005-08-01,MC1,9,Helipterum floribundum,Helipterum,1,2,0,Alive
2005,Main Camp,93,Aug.05,2005-08-01,MC1,9,Othonna gregorii,Othonna,1,5,0,Alive
2005,Main Camp,93,Aug.05,2005-08-01,MC1,9,Ptilotus polystachyus,Ptilotus,1,1,0,Alive
2005,Main Camp,93,Aug.05,2005-08-01,MC1,9,Sida fibulifera,Sida,1,0,0,Alive
2005,Main Camp,93,Aug.05,2005-08-01,MC1,9,Trachymene glaucifolia,Trachymene,1,0.333333333,0,Alive
2005,Main Camp,93,Aug.05,2005-08-01,MC1,9,Triodia basedowii,Triodia,38.33333333,0,0,Alive
2005,Main Camp,94,Oct.05,2005-10-01,MC1,9,Abutilon otocarpum,Abutilon,1,0,0,Alive
2005,Main Camp,94,Oct.05,2005-10-01,MC1,9,Aristida contorta,Aristida,1,0.5,0,Alive
2005,Main Camp,94,Oct.05,2005-10-01,MC1,9,Calandrinia balonensis,Calandrinia,3,2.166666667,1.5,Alive
2005,Main Camp,94,Oct.05,2005-10-01,MC1,9,Calocephalus platycephalus,Calocephalus,7,5,0,Alive
2005,Main Camp,94,Oct.05,2005-10-01,MC1,9,Calotis hispidula,Calotis,1,0,5,Alive
2005,Main Camp,94,Oct.05,2005-10-01,MC1,9,Crotalaria eremaea,Crotalaria,1,0,0,Alive
2005,Main Camp,94,Oct.05,2005-10-01,MC1,9,Eremophila longifolia,Eremophila,10,0,4,Alive
2005,Main Camp,94,Oct.05,2005-10-01,MC1,9,Eriachne aristidea,Eriachne,1,3,0,Alive
2005,Main Camp,94,Oct.05,2005-10-01,MC1,9,Euphorbia drummondii,Euphorbia,1,0,0,Alive
2005,Main Camp,94,Oct.05,2005-10-01,MC1,9,Euphorbia tannensis,Euphorbia,1,0.75,0.75,Alive
2005,Main Camp,94,Oct.05,2005-10-01,MC1,9,Goodenia cycloptera,Goodenia,3,2,0,Alive
2005,Main Camp,94,Oct.05,2005-10-01,MC1,9,Grevillea stenobotrya,Grevillea,10,0,3,Alive
2005,Main Camp,94,Oct.05,2005-10-01,MC1,9,Haloragis gossei,Haloragis,1,0,5,Alive
2005,Main Camp,94,Oct.05,2005-10-01,MC1,9,Helipterum moschatum,Helipterum,1,3,4,Alive
2005,Main Camp,94,Oct.05,2005-10-01,MC1,9,Myriocephalus stuartii,Myriocephalus,1,5,0,Alive
2005,Main Camp,94,Oct.05,2005-10-01,MC1,9,Ptilotus polystachyus,Ptilotus,2.6,3.2,2.8,Alive
2005,Main Camp,94,Oct.05,2005-10-01,MC1,9,Scaveola depauperata,Scaveola,2.333333333,0,0,Alive
2005,Main Camp,94,Oct.05,2005-10-01,MC1,9,Scaveola parvibarbata,Scaveola,1,0,0,Alive
2005,Main Camp,94,Oct.05,2005-10-01,MC1,9,Sclerolaena diacantha,Sclerolaena,1,0,0,Alive
2005,Main Camp,94,Oct.05,2005-10-01,MC1,9,Sida fibulifera,Sida,1,0,0,Alive
2005,Main Camp,94,Oct.05,2005-10-01,MC1,9,Sida trichopoda,Sida,1,0,0,Alive
2005,Main Camp,94,Oct.05,2005-10-01,MC1,9,Trachymene glaucifolia,Trachymene,6,1.166666667,3.833333333,Alive
2005,Main Camp,94,Oct.05,2005-10-01,MC1,9,Trianthema pilosa,Trianthema,5,3,0,Alive
2005,Main Camp,94,Oct.05,2005-10-01,MC1,9,Trichodesma zeylanicum,Trichodesma,1,0,0,Alive
2005,Main Camp,94,Oct.05,2005-10-01,MC1,9,Triodia basedowii,Triodia,31.66666667,0,1.166666667,Alive
2006,Main Camp,97,Feb.06,2006-02-01,MC1,9,Calandrinia balonensis,Calandrinia,3,2,0,Alive
2006,Main Camp,97,Feb.06,2006-02-01,MC1,9,Convolvulus erubescens,Convolvulus,1,0,0,Alive
2006,Main Camp,97,Feb.06,2006-02-01,MC1,9,Eremophila longifolia,Eremophila,15,0,0,Alive
2006,Main Camp,97,Feb.06,2006-02-01,MC1,9,Euphorbia tannensis,Euphorbia,1,4,5,Alive
2006,Main Camp,97,Feb.06,2006-02-01,MC1,9,Goodenia cycloptera,Goodenia,1,4,0,Alive
